Unnamed: 0,0,raw_text,clean_text,pos_count,neg_count,score,sentiment_label,finbert_sentiment_label,neg,neu,pos,compound,vader_sentiment_label
655,"<p>Nifty is struggling to break past the psychological 25,000 level, which has turned into a strong resistance zone.</p>","<p>Nifty is struggling to break past the psychological 25,000 level, which has turned into a strong resistance zone.</p>",struggl break past psychological level turn strong resistance zone,1.0,0.0,0.3333333333333333,positive,neutral,0.0,0.708,0.292,0.5106,positive
656,"<p>The Foreign institutional investors (FIIs) sold equities worth Rs 115 crore on September 10, while Domestic institutional investors (DIIs) purchased equities worth Rs 5004 crore on the same day.</p>","<p>The Foreign institutional investors (FIIs) sold equities worth Rs 115 crore on September 10, while Domestic institutional investors (DIIs) purchased equities worth Rs 5004 crore on the same day.</p>",foreign institutional investor fii sold equiti worth september domestic institutional investor dii purchas equiti worth,0.0,0.0,0.0,neutral,positive,0.0,0.774,0.226,0.4215,positive
657,"<p>Global liquidity conditions, geopolitical developments, and the actual pace of economic reforms will play crucial roles in shaping the market's trajectory, said Dezerv's Vaibhav Porwal.</p>","<p>Global liquidity conditions, geopolitical developments, and the actual pace of economic reforms will play crucial roles in shaping the market's trajectory, said Dezerv's Vaibhav Porwal.</p>",global liquidity condition geopolitical development actual pace economic reform play crucial rol shap trajectory dezerv vaibhav porwal,0.0,0.0,0.0,neutral,negative,0.0,0.87,0.13,0.34,positive
658,"<p>BSE Midcap and smallcap indices ended on flat note. Adani Enterprises, Shriram Finance, NTPC, Axis Bank, Power Grid were among major gainers on the Nifty, while losers were Bajaj Auto, Infosys, SBI Life Insurance, Wipro, Titan Company. On the sectoral front, energy, PSU Bank, pharma, oil &amp; gas, media up 0.5-1%, while IT index declined 0.5%, auto index shed 0.3%.</p>","<p>BSE Midcap and smallcap indices ended on flat note. Adani Enterprises, Shriram Finance, NTPC, Axis Bank, Power Grid were among major gainers on the Nifty, while losers were Bajaj Auto, Infosys, SBI Life Insurance, Wipro, Titan Company. On the sectoral front, energy, PSU Bank, pharma, oil &amp; gas, media up 0.5-1%, while IT index declined 0.5%, auto index shed 0.3%.</p>",bse midcap smallcap indic end note adani enterpris shriram finance ntpc axi bank power grid among major gainer loser bajaj auto infosy sbi life insurance wipro titan company sectoral front energy psu bank pharma oil amp gas media index declin auto index shed,0.0,0.0,0.0,neutral,neutral,0.073,0.882,0.045,-0.3182,negative
659,"<p>With trading above all key moving averages and bullish crossovers in momentum indicators and oscillators, the Nifty 50 is expected to sustain the uptrend despite any intermittent consolidation and may be heading toward 25,200–25,250 in the near term, provided it decisively clears 25,000. However, support is placed at 24,800–24,750.</p>","<p>With trading above all key moving averages and bullish crossovers in momentum indicators and oscillators, the Nifty 50 is expected to sustain the uptrend despite any intermittent consolidation and may be heading toward 25,200–25,250 in the near term, provided it decisively clears 25,000. However, support is placed at 24,800–24,750.</p>",key mov averag bullish crossover momentum indicator oscillator expect sustain uptrend despite intermittent consolidation head toward near term provid decisive clear however support plac,1.0,0.0,0.20412414523193154,positive,negative,0.0,0.745,0.255,0.7351,positive
660,"<p>If the Nifty 50 decisively closes above 25,000, the lower high–lower low formation will be negated, and a rally toward 25,150–25,250 cannot be ruled out. However, on the downside, 24,900–24,800 is expected to act as immediate key support, according to experts.</p>","<p>If the Nifty 50 decisively closes above 25,000, the lower high–lower low formation will be negated, and a rally toward 25,150–25,250 cannot be ruled out. However, on the downside, 24,900–24,800 is expected to act as immediate key support, according to experts.</p>",decisive clos lower high lower low formation negat ral toward cannot rul however downside expect act immediate key support accord expert,0.0,0.0,0.0,neutral,negative,0.233,0.539,0.228,-0.0413,neutral
661,"<p>The weekly options data suggest that 25,000 is crucial for further upward direction, as it will open the door for 25,200 and 25,500, with support at 24,900–24,800.</p>","<p>The weekly options data suggest that 25,000 is crucial for further upward direction, as it will open the door for 25,200 and 25,500, with support at 24,900–24,800.</p>",week option data suggest crucial upward direction door support,0.0,0.0,0.0,neutral,negative,0.0,0.748,0.252,0.4019,positive
662,"<p>Biggest Nifty gainers included Bharat Electronics, Wipro, HCL Technologies, Bajaj Finance, TCS, while losers were M&amp;M, Hero MotoCorp, Bajaj Auto, Maruti Suzuki, Tata Motors.</p>","<p>Biggest Nifty gainers included Bharat Electronics, Wipro, HCL Technologies, Bajaj Finance, TCS, while losers were M&amp;M, Hero MotoCorp, Bajaj Auto, Maruti Suzuki, Tata Motors.</p>",biggest gainer includ bharat electronic wipro hcl technologi bajaj finance tcs loser amp hero motocorp bajaj auto maruti suzuki tata motor,0.0,0.0,0.0,neutral,positive,0.131,0.731,0.138,0.0516,positive
663,"<p>Markets cheered U.S. President Trump’s outreach to India, leading the Nifty 50 index to gain for sixth straight day.</p>","<p>Markets cheered U.S. President Trump’s outreach to India, leading the Nifty 50 index to gain for sixth straight day.</p>",market cheer president trump outreach india lead index sixth straight,0.0,0.0,0.0,neutral,negative,0.0,0.49,0.51,0.743,positive
664,<p>Market sentiment was hit after reports that Trump urged EU to impose tariffs of up to 100 percent on Indian and Chinese goods.</p>,<p>Market sentiment was hit after reports that Trump urged EU to impose tariffs of up to 100 percent on Indian and Chinese goods.</p>,sentiment hit report trump urg impose tariff indian chinese good,1.0,0.0,0.31622776601683794,positive,neutral,0.168,0.611,0.221,0.1779,positive
665,"<p>Sensex and Nifty extended gains on September 10, with tech and PSU bank stocks driving the momentum as investors pinned hopes on progress in India–US trade talks and a possible Fed rate cut. Broader markets continued to outperform, while autos faced profit-booking</p>","<p>Sensex and Nifty extended gains on September 10, with tech and PSU bank stocks driving the momentum as investors pinned hopes on progress in India–US trade talks and a possible Fed rate cut. Broader markets continued to outperform, while autos faced profit-booking</p>",sensex extend september tech psu bank stock driv momentum investor pinn hop progres india talk possible fed rate cut broader market continu outperform auto fac profit book,1.0,0.0,0.19245008972987526,positive,negative,0.068,0.782,0.15,0.3612,positive
666,"<p>Sensex, Nifty rose as the market mood turned positive after FIIs tuned buyers on Tuesday after 11 straight sessions of offloading equities.</p>","<p>Sensex, Nifty rose as the market mood turned positive after FIIs tuned buyers on Tuesday after 11 straight sessions of offloading equities.</p>",sensex mood turn positive fii tun buyer tuesday straight session offload equiti,1.0,0.0,0.2886751345948129,positive,negative,0.0,0.645,0.355,0.6705,positive
667,"<p>Markets cheered U.S. President Trump’s outreach to India, leading the Nifty 50 index to gain for sixth straight day.</p>","<p>Markets cheered U.S. President Trump’s outreach to India, leading the Nifty 50 index to gain for sixth straight day.</p>",market cheer president trump outreach india lead index sixth straight,0.0,0.0,0.0,neutral,negative,0.0,0.49,0.51,0.743,positive
668,"<p>Domestic equity benchmarks Nifty 50 and Sensex are set to open with gains, extending the positive momentum</p>","<p>Domestic equity benchmarks Nifty 50 and Sensex are set to open with gains, extending the positive momentum</p>",domestic equity benchmark sensex set extend positive momentum,1.0,0.0,0.35355339059327373,positive,negative,0.0,0.531,0.469,0.6486,positive
669,"<p>Oil prices rose on Wednesday after Israel attacked Hamas leadership in Qatar and U.S. President Donald Trump asked Europe to impose tariffs on buyers of Russian oil, but a weak market outlook capped gains.</p>","<p>Oil prices rose on Wednesday after Israel attacked Hamas leadership in Qatar and U.S. President Donald Trump asked Europe to impose tariffs on buyers of Russian oil, but a weak market outlook capped gains.</p>",oil pric wednesday israel attack hama leadership qatar president donald trump ask europe impose tariff buyer russian oil weak outlook capp,0.0,1.0,-0.2182178902359924,negative,neutral,0.313,0.687,0.0,-0.802,negative
670,"<p>Biggest Nifty gainers included Bharat Electronics, Wipro, HCL Technologies, Bajaj Finance, TCS, while losers were M&amp;M, Hero MotoCorp, Bajaj Auto, Maruti Suzuki, Tata Motors. BSE Midcap and smallcap indices rose 0.7% each. Among sectors, auto index slipped 1%, while IT index added 2.6%, PSU Bank index was up 2.2% and realty index rose 1%.</p>","<p>Biggest Nifty gainers included Bharat Electronics, Wipro, HCL Technologies, Bajaj Finance, TCS, while losers were M&amp;M, Hero MotoCorp, Bajaj Auto, Maruti Suzuki, Tata Motors. BSE Midcap and smallcap indices rose 0.7% each. Among sectors, auto index slipped 1%, while IT index added 2.6%, PSU Bank index was up 2.2% and realty index rose 1%.</p>",biggest gainer includ bharat electronic wipro hcl technologi bajaj finance tcs loser amp hero motocorp bajaj auto maruti suzuki tata motor bse midcap smallcap indic among sector auto index slipp index add psu bank index realty index,0.0,0.0,0.0,neutral,neutral,0.081,0.833,0.086,0.0516,positive
671,"<p>The recent GST rationalisation is crucial as it signals the next wave of reforms, said Rajesh Cheruvu of LGT Wealth India.</p>","<p>The recent GST rationalisation is crucial as it signals the next wave of reforms, said Rajesh Cheruvu of LGT Wealth India.</p>",recent gst rationalisation crucial signal next wave reform rajesh cheruvu lgt wealth india,0.0,0.0,0.0,neutral,negative,0.0,0.789,0.211,0.4939,positive
672,"<p>In the near term, if the Nifty 50 holds its immediate support of the 50-DEMA (24,791), the upward journey toward 25,000 and beyond cannot be ruled out. However, below this, the 24,700 level could act as a crucial support.</p>","<p>In the near term, if the Nifty 50 holds its immediate support of the 50-DEMA (24,791), the upward journey toward 25,000 and beyond cannot be ruled out. However, below this, the 24,700 level could act as a crucial support.</p>",near term hold immediate support dema upward journey toward beyond cannot rul however level act crucial support,0.0,0.0,0.0,neutral,negative,0.0,0.735,0.265,0.6597,positive
